loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
4.656751288098671e+21,68240392192.0,9.77596547035174e+19,9887347712.0
1.0107464047982019e+19,3179223808.0,1.821200480081019e+17,426755264.0
3.1251335244414976e+16,176780464.0,1872233758720.0,1368295.875
180643002580992.0,13440350.0,3341669629952.0,1828023.375
1280229244928.0,1131472.125,43536760832.0,208654.640625
6484792320.0,80528.2109375,213507104.0,14611.8818359375
22189304.0,4710.55224609375,419520.65625,647.7041625976562
67510.796875,259.8283996582031,2.591399908065796,1.6097825765609741
383.3066101074219,19.578218460083008,15.630518913269043,3.953545093536377
7.004464626312256,2.646595001220703,3.935980796813965,1.9839305877685547
6.022048473358154,2.453986167907715,4.283940315246582,2.069768190383911
5.41562032699585,2.3271484375,7.106152057647705,2.665736675262451
5.384519100189209,2.3204567432403564,3.200767755508423,1.7890689373016357
6.088938236236572,2.4675774574279785,3.7355408668518066,1.9327547550201416
5.439480781555176,2.3322694301605225,8.142515182495117,2.8535091876983643
