StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,0,22.515186309814453,0.0024306774139404297,89.0,21.19204330444336,3,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,1,22.515186309814453,0.0019507408142089844,95.0,21.19204330444336,3,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,2,19.565216064453125,0.0012302398681640625,101.0,24.85686683654785,3,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,3,11.985814094543457,0.0013344287872314453,117.0,11.983515739440918,3,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,4,11.985814094543457,0.0023984909057617188,117.0,11.983515739440918,3,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,5,11.985814094543457,0.002692699432373047,125.0,11.983515739440918,3,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,6,11.985814094543457,0.003646373748779297,125.0,11.983515739440918,3,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,7,11.985814094543457,0.0016863346099853516,129.0,11.983515739440918,3,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,8,11.985814094543457,0.0011947154998779297,115.0,11.983515739440918,3,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,9,11.845600128173828,0.0019347667694091797,119.0,11.806854248046875,5,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,10,11.845600128173828,0.00208282470703125,95.0,11.806854248046875,5,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,11,11.845600128173828,0.0022466182708740234,111.0,11.806854248046875,5,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,12,11.770317077636719,0.0055997371673583984,127.0,11.694558143615723,7,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,13,11.770317077636719,0.0014061927795410156,129.0,11.694558143615723,7,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,14,11.770317077636719,0.0022406578063964844,145.0,11.694558143615723,7,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,15,11.770317077636719,0.0014903545379638672,151.0,11.694558143615723,7,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,16,11.770317077636719,0.003443002700805664,151.0,11.694558143615723,7,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,17,11.770317077636719,0.002241849899291992,159.0,11.694558143615723,7,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,18,11.770317077636719,0.004408836364746094,159.0,11.694558143615723,7,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,19,11.770317077636719,0.0018167495727539062,171.0,11.694558143615723,7,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,20,11.770317077636719,0.0015172958374023438,177.0,11.694558143615723,7,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,21,11.770317077636719,0.0030612945556640625,193.0,11.694558143615723,7,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,22,11.770317077636719,0.0028526782989501953,199.0,11.694558143615723,7,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,23,11.770317077636719,0.0040857791900634766,217.0,11.694558143615723,7,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,24,11.770317077636719,0.0014460086822509766,205.0,11.694558143615723,7,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,25,11.770317077636719,0.0015437602996826172,187.0,11.694558143615723,7,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,26,11.770317077636719,0.003386259078979492,191.0,11.694558143615723,7,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,27,11.770317077636719,0.004292488098144531,201.0,11.694558143615723,7,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,28,11.76121997833252,0.003991842269897461,201.0,11.648487091064453,9,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,29,11.76121997833252,0.004967689514160156,177.0,11.648487091064453,9,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,30,11.76121997833252,0.00624537467956543,177.0,11.648487091064453,9,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,31,11.76121997833252,0.005536794662475586,193.0,11.648487091064453,9,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,32,11.76121997833252,0.00606846809387207,207.0,11.648487091064453,9,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,33,11.76121997833252,0.003066539764404297,237.0,11.648487091064453,9,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,34,11.76121997833252,0.004355430603027344,245.0,11.648487091064453,9,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,35,11.76121997833252,0.001967906951904297,251.0,11.648487091064453,9,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,36,11.76121997833252,0.003412485122680664,249.0,11.648487091064453,9,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,37,11.76121997833252,0.0017955303192138672,257.0,11.648487091064453,9,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,38,11.76121997833252,0.0032379627227783203,259.0,11.648487091064453,9,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,39,11.76121997833252,0.0020780563354492188,261.0,11.648487091064453,9,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,40,11.76121997833252,0.0019712448120117188,267.0,11.648487091064453,9,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,41,11.76121997833252,0.003644704818725586,265.0,11.648487091064453,9,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,42,11.76121997833252,0.0023512840270996094,253.0,11.648487091064453,9,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,43,11.76121997833252,0.0030777454376220703,255.0,11.648487091064453,9,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,44,11.76121997833252,0.002675294876098633,251.0,11.648487091064453,9,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,45,11.76121997833252,0.0035715103149414062,251.0,11.648487091064453,9,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,46,11.76121997833252,0.002747058868408203,249.0,11.648487091064453,9,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,47,11.76121997833252,0.002010822296142578,243.0,11.648487091064453,9,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,48,11.76121997833252,0.003390073776245117,241.0,11.648487091064453,9,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,49,11.76121997833252,0.002515077590942383,245.0,11.648487091064453,9,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,50,11.76121997833252,0.003948688507080078,239.0,11.648487091064453,9,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,51,11.76121997833252,0.0030777454376220703,235.0,11.648487091064453,9,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,52,11.76121997833252,0.0036742687225341797,233.0,11.648487091064453,9,1
StandardGP,76855594-35e3-11f0-89c5-f89e941a2f2f,sustavianfeed,1112,53,11.76121997833252,0.0022051334381103516,225.0,11.648487091064453,9,1
