SLIM+SIG2,63962084-3611-11f0-a632-f89e941a2f2f,sustavianfeed,1112,0,14.573983192443848,0.006800413131713867,282.0,11.98471450805664,3,1
SLIM+SIG2,63962084-3611-11f0-a632-f89e941a2f2f,sustavianfeed,1112,1,14.552409172058105,0.008663654327392578,450.0,11.956327438354492,16,1
SLIM+SIG2,63962084-3611-11f0-a632-f89e941a2f2f,sustavianfeed,1112,2,14.520767211914062,0.011199712753295898,687.0,11.914616584777832,27,1
SLIM+SIG2,63962084-3611-11f0-a632-f89e941a2f2f,sustavianfeed,1112,3,14.50301742553711,0.01198720932006836,923.0,11.891179084777832,25,1
SLIM+SIG2,63962084-3611-11f0-a632-f89e941a2f2f,sustavianfeed,1112,4,14.483280181884766,0.009946584701538086,1465.0,11.865081787109375,36,1
SLIM+SIG2,63962084-3611-11f0-a632-f89e941a2f2f,sustavianfeed,1112,5,14.466103553771973,0.011292457580566406,1933.0,11.842337608337402,36,1
SLIM+SIG2,63962084-3611-11f0-a632-f89e941a2f2f,sustavianfeed,1112,6,14.464618682861328,0.018248319625854492,2254.0,11.840370178222656,47,1
SLIM+SIG2,63962084-3611-11f0-a632-f89e941a2f2f,sustavianfeed,1112,7,14.434137344360352,0.015065193176269531,2676.0,11.800088882446289,58,1
SLIM+SIG2,63962084-3611-11f0-a632-f89e941a2f2f,sustavianfeed,1112,8,14.434137344360352,0.009978055953979492,3147.0,11.800088882446289,58,1
SLIM+SIG2,63962084-3611-11f0-a632-f89e941a2f2f,sustavianfeed,1112,9,14.434137344360352,0.016349077224731445,3327.0,11.800088882446289,58,1
SLIM+SIG2,63962084-3611-11f0-a632-f89e941a2f2f,sustavianfeed,1112,10,14.394205093383789,0.011907100677490234,3588.0,11.747669219970703,119,1
SLIM+SIG2,63962084-3611-11f0-a632-f89e941a2f2f,sustavianfeed,1112,11,14.378985404968262,0.010856866836547852,4023.0,11.726547241210938,105,1
SLIM+SIG2,63962084-3611-11f0-a632-f89e941a2f2f,sustavianfeed,1112,12,14.378985404968262,0.010483264923095703,4501.0,11.726547241210938,105,1
SLIM+SIG2,63962084-3611-11f0-a632-f89e941a2f2f,sustavianfeed,1112,13,14.361568450927734,0.007704257965087891,4843.0,11.704010009765625,104,1
SLIM+SIG2,63962084-3611-11f0-a632-f89e941a2f2f,sustavianfeed,1112,14,14.309867858886719,0.010057449340820312,5174.0,11.634825706481934,121,1
