StandardGSGP,b4c30087-3748-11f0-9c8b-d8bbc101f87c,sustavianfeed,1114,0,21.116424560546875,0.003002166748046875,83.0,22.621912002563477,5,1
StandardGSGP,b4c30087-3748-11f0-9c8b-d8bbc101f87c,sustavianfeed,1114,1,21.116424560546875,0.0060045719146728516,439.0,22.621912002563477,5,1
StandardGSGP,b4c30087-3748-11f0-9c8b-d8bbc101f87c,sustavianfeed,1114,2,21.116424560546875,0.006005525588989258,1039.0,22.621912002563477,5,1
StandardGSGP,b4c30087-3748-11f0-9c8b-d8bbc101f87c,sustavianfeed,1114,3,21.116424560546875,0.010009765625,1939.0,22.621912002563477,5,1
StandardGSGP,b4c30087-3748-11f0-9c8b-d8bbc101f87c,sustavianfeed,1114,4,21.116424560546875,0.017015695571899414,3465.0,22.621912002563477,5,1
StandardGSGP,b4c30087-3748-11f0-9c8b-d8bbc101f87c,sustavianfeed,1114,5,21.116424560546875,0.038034915924072266,5827.0,22.621912002563477,5,1
StandardGSGP,b4c30087-3748-11f0-9c8b-d8bbc101f87c,sustavianfeed,1114,6,21.116424560546875,0.012010335922241211,8713.0,22.621912002563477,5,1
StandardGSGP,b4c30087-3748-11f0-9c8b-d8bbc101f87c,sustavianfeed,1114,7,21.116424560546875,0.011009931564331055,15641.0,22.621912002563477,5,1
StandardGSGP,b4c30087-3748-11f0-9c8b-d8bbc101f87c,sustavianfeed,1114,8,21.116424560546875,0.017023086547851562,29369.0,22.621912002563477,5,1
StandardGSGP,b4c30087-3748-11f0-9c8b-d8bbc101f87c,sustavianfeed,1114,9,21.09349822998047,0.008005857467651367,50207.0,22.596790313720703,1225,1
StandardGSGP,b4c30087-3748-11f0-9c8b-d8bbc101f87c,sustavianfeed,1114,10,21.06953239440918,0.008007526397705078,77811.0,22.57179069519043,909,1
StandardGSGP,b4c30087-3748-11f0-9c8b-d8bbc101f87c,sustavianfeed,1114,11,21.06953239440918,0.006005287170410156,123469.0,22.57179069519043,909,1
StandardGSGP,b4c30087-3748-11f0-9c8b-d8bbc101f87c,sustavianfeed,1114,12,21.06953239440918,0.006005525588989258,222075.0,22.57179069519043,909,1
StandardGSGP,b4c30087-3748-11f0-9c8b-d8bbc101f87c,sustavianfeed,1114,13,21.04669761657715,0.006005525588989258,390161.0,22.54543685913086,4937,1
StandardGSGP,b4c30087-3748-11f0-9c8b-d8bbc101f87c,sustavianfeed,1114,14,21.04669761657715,0.005004405975341797,629527.0,22.54543685913086,4937,1
StandardGSGP,b4c30087-3748-11f0-9c8b-d8bbc101f87c,sustavianfeed,1114,15,21.04669761657715,0.008007526397705078,1042003.0,22.54543685913086,4937,1
StandardGSGP,b4c30087-3748-11f0-9c8b-d8bbc101f87c,sustavianfeed,1114,16,21.04669761657715,0.006005525588989258,1694785.0,22.54543685913086,4937,1
StandardGSGP,b4c30087-3748-11f0-9c8b-d8bbc101f87c,sustavianfeed,1114,17,21.02764129638672,0.008007526397705078,2257573.0,22.5245418548584,4943,1
StandardGSGP,b4c30087-3748-11f0-9c8b-d8bbc101f87c,sustavianfeed,1114,18,21.014299392700195,0.008007049560546875,3451701.0,22.510156631469727,79497,1
StandardGSGP,b4c30087-3748-11f0-9c8b-d8bbc101f87c,sustavianfeed,1114,19,21.014299392700195,0.008006811141967773,5758899.0,22.510156631469727,79497,1
StandardGSGP,b4c30087-3748-11f0-9c8b-d8bbc101f87c,sustavianfeed,1114,20,21.00743293762207,0.009481668472290039,9631631.0,22.502622604370117,79503,1
